ID;OWNER;NAME;CONTEXTS
53518706;eggheadgames;Siren;[["port", "ios", "library", "name"]]
44072711;JonathanLink;PDFLayoutTextStripper;[["convert", "pdf", "file", "text", "file", "keep", "layout", "original", "pdf", "useful", "extract", "content", "table", "form", "pdf", "file", "pdflayouttextstripper", "subclass", "pdftextstripper", "class", "apache", "pdfbox", "library"]]
72083269;yingLanNull;AlphaTabsIndicator;[["high", "imitation", "microblogging", "bottom", "status", "bar", "lightweight", "library", "bottom", "status", "bar", "application", "requirement"]]
42522358;adeelahmad94;easyFTP;[["simple", "wrapper", "class", "apache-commons", "ftpclient", "easily", "upload", "download", "kind", "file", "ftp", "library", "target", "novice", "developer", "providies", "minimialistic", "easily", "understandable", "interface", "ftp", "usage"], ["download", "apk", "test", "demo", "app", "upload", "test.png", "image", "file", "specify", "server", "downloads", "specify", "file", "device", "server"], ["use", "public", "ftp", "server", "test", "like", "one"], ["method", "library", "throw", "exception", "handeled", "method-calling", "body", "ftp", "operation", "perform", "asynctask", "ui", "independent", "thread", "several", "use", "case", "discuss"], ["make", "sure", "top", "level", "build.gradle", "jcenter", "repo"]]
74857438;patrickfav;under-the-hood;[["hood", "flexible", "powerful", "android", "debug", "view", "library", "use", "modular", "template", "system", "easily", "extend", "need", "although", "come", "many", "useful", "element", "built-in", "lot", "default", "debug", "data", "easily", "embed", "e", "g", "current", "runtime-permission", "status", "app", "version", "device", "info", "basic", "theme", "dark", "light", "customize", "need", "lib", "divide", "module", "hood-core", "contain", "basic", "view", "embed", "anywhere", "hood-extended", "come", "ready-to-use", "activity", "lot", "convenience", "feature", "lib", "also", "null-safe", "no-op", "flavor", "indent", "use", "release", "build", "disable", "debug", "feature", "without", "error-prone", "if-debug", "chain"], ["check", "download", "demo", "app", "playstore", "lib", "demo", "app", "require", "sdk"]]
91569852;yuantiku;ytk-mp4j;[["ytk-mp", "4j", "fast", "user-friendly", "cross-platform", "multi-process", "multi-thread", "collective", "message", "pass", "java", "library", "distributed", "machine", "learning", "similar", "mpi", "several", "important", "feature"], ["ytk-mp", "4j", "us", "master-slave", "mode", "one", "master", "one", "slave", "worker", "responsibility", "master"], ["communicative", "slave", "embed", "real", "worker", "lodge", "kind", "worker", "e", "g", "reduce", "hadoop", "executor", "spark", "…"], ["ytk-mp", "4j", "implement", "state-of-art", "collective", "algorithm", "descrited"], ["use", "command", "start", "master", "directly"], ["also", "assemble", "code", "project"], ["collective", "communication", "method", "communication", "involve", "participation", "process", "thread", "ytk-mp", "4j", "contain_NEG", "point-to-point_NEG", "communication_NEG", "use_NEG", "collective_NEG", "comunication_NEG", "realize_NEG", "recommend_NEG", "communication", "operation", "ytk-mp", "4j", "usually", "contain", "operand", "reduction", "operation", "also", "contain", "operator"], ["process", "assign", "special", "number", "—", "rank", "encode", "lexicographical", "order", "hostname", "slavenum", "use", "getrank", "get", "rank", "use", "getslavenum", "get", "total", "number", "process"], ["ytk-mp", "4j", "provide", "predefined", "operand", "almost", "meet", "need", "want", "define", "new", "operand", "extend", "abstract", "class", "decide", "whether", "communication", "use", "compression", "default", "false", "create", "objectoperand", "must", "provide", "kryo", "class", "type", "object", "kryo", "fast", "efficient", "object", "graph", "serialization", "framework", "java", "ytk-learn", "us", "kryo", "serialize", "compress", "object", "detail", "predefined", "operand", "see", "operand"], ["use", "kryoutils", "getdefaultserializer", "class", "type", "function", "get", "serializer", "easily", "simple", "object"], ["operand", "support", "java", "type", "create", "doubleoperand", "single", "double", "double", "array", "double", "object", "operands", "double_operand", "boolean", "compress", "floatoperand", "single", "float", "double", "array", "float", "object", "operands", "float_operand", "boolean", "compress", "longoperand", "single", "long", "long", "array", "long", "object", "operand", "long_operand", "boolean", "compress", "intoperand", "single", "int", "int", "array", "integer", "object", "operand", "int_operand", "boolean", "compress", "shortoperand", "single", "short", "short", "array", "short", "object", "operands", "short_operand", "boolean", "compress", "byteoperand", "single", "byte", "type", "array", "byte", "object", "operands", "byte_operand", "boolean", "compress", "stringoperand", "string", "object", "operands", "string_operand", "boolean", "compress", "objectoperand", "object", "operands", "object_operand", "serializer", "serializer", "class", "type", "boolean", "compress"], ["different", "operands", "support", "different", "operator", "ytk-mp", "4j", "provide", "predefined", "reduction", "operation", "reduction", "operation", "commutative", "associative", "implement", "interface", "different", "operand", "get", "custom", "reduction", "operation.more", "detail", "predefined", "operand", "see", "operator"], ["operand", "predefined", "reduction", "ioperators", "interface", "doubleoperand", "operators.double.sum/max/min/prod/float_max_loc/float_min_loc", "idoubleoperator", "floatoperand", "operators.float.sum/max/min/prod", "ifloatoperator", "longoperand", "operators.long.sum/max/min/prod/bits_and/bits_or/bits_xor/int_max_loc/int_min_loc", "ilongoperator", "intoperand", "operators.int.sum/max/min/prod/bits_and/bits_or/bits_xor", "iintoperator", "shortoperand", "operators.short.sum/max/min/prod/bits_and/bits_or/bits_xor", "ishortoperator", "byteoperand", "operators.byte.sum/max/min/prod/bits_and/bits_or/bits_xor", "ibyteoperator", "stringoperand", "null", "istringoperator", "objectoperand", "null", "iobjectoperator"], ["set", "union", "intersection", "list", "concat", "partial", "commutative", "associative", "operation", "often", "use", "detail", "see", "threadcommslave", "processcommslave"], ["gather", "process", "node", "piece", "data", "gather", "root", "process", "entire", "data"], ["allgather", "process", "node", "piece", "data", "allgather", "process", "data"], ["broadcast", "root", "process", "entire", "data", "broadcast", "process", "data"], ["scatter", "root", "process", "entire", "data", "scatter", "process", "piece", "data"], ["reduce", "process", "data", "x", "reduce", "root", "process", "data", "x", "x", "…", "x", "p", "general", "reduction", "operation"], ["identical", "reduce", "except", "process", "data", "reduce"], ["identical", "except", "process", "piece", "reduced", "result"], ["array", "size", "allreduce", "small", "use", "allreduce", "algorithm", "may", "efficient_NEG", "time_NEG", "spend_NEG", "network_NEG", "connection_NEG", "rpc-based_NEG", "allreduce_NEG", "well_NEG", "situation_NEG"], ["detail", "collective", "operation", "see", "threadcommslave", "processcommslave"], ["ytk-mp", "4j", "support", "data_NEG", "container_NEG", "data_NEG", "arrange_NEG", "different_NEG", "process_NEG", "thread_NEG", "order_NEG", "also_NEG", "support_NEG", "data_NEG", "container_NEG", "powerful_NEG", "flexible_NEG", "efficient_NEG", "order_NEG", "data_NEG", "data_NEG", "container_NEG", "emphasize_NEG", "threadcommslave", "thread", "process", "share", "result", "reduce", "memory", "use", "gc", "use", "container", "want", "modify", "different", "thread", "must", "clone", "duplicate", "ahead", "modification"], ["master", "receive", "information", "slave", "print", "ytk-mp", "4j", "provide", "different", "information-sending", "interface", "info", "debug", "error", "exception", "detail", "see", "threadcommslave", "processcommslave"], ["processcommslave", "provide", "interface", "synchronize", "process", "likewise", "threadcommslave", "also", "provide", "interface", "synchronize", "process", "thread", "provide", "interface", "synchronize", "thread", "special", "process"], ["package", "almost", "interface", "detail", "use", "case", "bin", "comm_cluster_error_check", "sh", "integrated", "test", "script", "use", "test", "interface"], ["serial", "program", "easily", "parallelize", "distribute", "ytk-mp", "4j"], ["ytk-learn", "general", "machine", "learning", "library", "use", "ytk-mp", "4j", "realize", "distributed", "version"], ["communication", "connection", "transfer", "computation", "total", "gather", "lfloor", "lg", "p", "rfloor", "alpha", "frac", "p", "p", "n", "beta", "lfloor", "lg", "p", "rfloor", "alpha", "frac", "p", "p", "n", "beta", "scatter", "lfloor", "lg", "p", "rfloor", "alpha", "frac", "p", "p", "n", "beta", "lfloor", "lg", "p", "rfloor", "alpha", "frac", "p", "p", "n", "beta", "allgather", "p", "alpha", "frac", "p", "p", "n", "beta", "p", "alpha", "frac", "p", "p", "n", "beta", "reduce-scatter", "p", "alpha", "frac", "p", "p", "n", "beta", "frac", "p", "p", "n", "gamma", "p", "alpha", "frac", "p", "p", "n", "beta", "frac", "p", "p", "n", "gamma", "broadcast", "lfloor", "lg", "p", "rfloor", "p", "alpha", "frac", "p", "p", "n", "beta", "lfloor", "lg", "p", "rfloor", "p", "alpha", "frac", "p", "p", "n", "beta", "reduce", "lfloor", "lg", "p", "rfloor", "p", "alpha", "frac", "p", "p", "n", "beta", "frac", "p", "p", "n", "gamma", "lfloor", "lg", "p", "rfloor", "p", "alpha", "frac", "p", "p", "n", "beta", "frac", "p", "p", "n", "gamma", "allreduce", "p", "alpha", "frac", "p", "p", "n", "beta", "frac", "p", "p", "n", "gamma", "p", "alpha", "frac", "p", "p", "n", "beta", "frac", "p", "p", "n", "gamma"], ["alpha", "network", "connection", "latency", "beta", "transfer", "time", "per", "byte", "n", "number", "byte", "transfer", "gamma", "computation", "cost", "per", "byte", "perform", "reduction", "operation"], ["test", "cost", "collective", "communication", "ytk-mp", "4j", "different", "double", "array", "size", "number", "slave", "use", "gigabit", "ethernet", "millisecond"], ["gather", "scatter", "allgather", "reduce-scatter", "broadcast", "reduce", "allreduce"], ["gather", "scatter", "allgather", "reduce-scatter", "broadcast", "reduce", "allreduce"], ["gather", "scatter", "allgather", "reduce-scatter", "broadcast", "reduce", "allreduce"], ["gather", "scatter", "allgather", "reduce-scatter", "broadcast", "reduce", "allreduce"], ["collective", "communication", "double", "array", "size"]]
108965147;patrickfav;bytes-java;'[["byte", "utility", "library", "make", "easy", "create", "parse", "transform", "validate", "convert", "byte", "array", "java", "main", "class", "byte", "collection", "byte", "main", "api", "support", "endianness", "well", "copy-on-write", "mutable", "access", "caller", "may", "decide", "favor", "performance", "see", "combination", "feature", "provide", "biginteger", "bytebuffer", "provide", "lot", "additional", "feature", "micro", "macro", "level", "byte", "array", "similar", "okio''s", "bytestring", "main", "goal", "minimize", "need", "blindly", "paste", "code", "snippet", "c", "k", "v", "e", "r", "f", "l", "w", "c"], ["main", "feature", "include"], ["code", "compile", "target", "java", "keep", "backwards", "compatibility", "android", "old", "java", "application", "lightweight", "require_NEG", "additional_NEG", "dependency_NEG"]]'
90151474;xiong-it;AutoInputAuthCode;[["android", "。", "：", "autoinpuauthcode", "android", "app"], ["app", "modulebuild.gradle", "："], ["api", "（", "android", "）", "dangerous", "。", "，", "activityfragmentonrequestpermissionsresult", "，", "。", "sample", "。"], ["v1", "api", "demo"]]
87661117;searchy2;CustomAlertViewDialogue;[["custom", "alertview", "dialogue", "include", "simple", "message", "popups", "confirmation", "alert", "selector", "popups", "action", "sheet", "bottom", "menu", "input", "feedback", "contact", "form", "library", "fix", "many", "issue", "crash", "plague", "alert", "dialogue", "library", "look", "amaze"], ["custom", "alertview", "dialogue", "part", "custom", "ui", "collection", "beautiful", "minimalistic", "customizable", "android", "ui", "component"]]
66253817;myjoybar;android-calendar-view;[["easy", "use", "powerful", "easy", "expand", "android", "calendar", "view", "library", "，", "andorid"]]
83523633;mayubao;Android-Pay;[["pay", "library", "android", "support", "wechat", "pay", "ali", "pay", "developer", "easily", "use", "wechat", "pay", "two", "line", "code", "developer", "easily", "use", "ali", "pay", "three", "line", "code"]]
40431412;mapleqin;Android-SpeedyViewSelector;[["change", "background", "textcolor", "selector", "support", "library", "directly", "specify", "background", "display", "different", "state", "textcolor", "layout", "xml", "click", "button", "effect", "conventional", "practice", "create", "selector", "xml", "file", "drawable", "directory", "project", "become", "large", "file", "back", "directory", "selector", "difficult", "maintain", "achieve", "library", "easily", "solve", "problem", "also", "achieve", "lot", "shape", "effect", "achieve", "use", "process", "question", "suggestion", "please", "send", "email", "email", "thank"], ["information", "please", "see", "website"]]
54643790;litesuits;android-lite-go;[["litegojava", "「", "」", "，", "「", "」", "，", "「", "」", "，", "「", "」", "，", "「", "」", "「", "」", "。", "litegorunnable", "、", "callable", "、", "futuretask", "，", "「", "smartexecutor", "」", "，", "「", "app", "」", "。", "app", "「", "smartexecutor", "」", "，", "「", "」", "，", "「", "」", "、", "「", "」", "，", "「", "」", "，", "「", "」", "。", "，", "，", "，", "。"], ["，", "cpu", "，", "cpu", "，", "cpu", "，", "cpu", "。"], ["「", "」", "，", "「", "」", "，", "，", "。"], ["，", "、", "、", "、", "、", "，", "，", "future", "。"], ["，", "、", "，", "、", "，", "，", "，", "、", "。"], ["execute", "，", "futuretask", "execute", "。", "futuretask", "runnablefuture", "，", "runnable", "future", "。"], ["「", "」", "「", "」", "。"]]
50951613;mattjlewis;diozero;[["device", "library", "write", "java", "provide", "object-orientated", "interface", "range", "gpio", "i2c", "spi", "device", "led", "button", "sensor", "motor", "display", "etc", "connect", "single", "board", "computer", "like", "raspberry", "pi", "actual", "gpio", "i2c", "spi", "device", "communication", "delegate", "pluggable", "service", "provider", "maximum", "compatibility", "across", "different", "board", "library", "know", "work", "following", "board", "model", "raspberry", "pi", "odroid", "c2", "beaglebone", "green", "black", "c", "h", "p", "asus", "tinker", "board", "portable", "single", "board", "computer", "run", "linux", "java"], ["library", "make", "use", "modern", "java", "feature", "automatic", "resource", "management", "lambda", "expression", "method", "reference", "simplify", "development", "improve", "code", "readability"], ["create", "matt", "lewis", "email", "deviceiozero@gmail.com", "blog", "inspire", "gpio", "zero", "johnny", "five", "issue", "please", "use", "github", "issue", "page", "comment", "suggestion", "please", "use", "diozero", "google", "group"], ["please", "refer", "github", "page", "site", "documentation"]]
110022702;salesforce;kafka-junit;'[["library", "wrap", "apache", "kafka''s", "kafkaserverstartable", "class", "allow", "easily", "create", "run", "test", "one", "real", "kafka", "broker", "longer_NEG", "need_NEG", "setup_NEG", "coordinate_NEG", "external_NEG", "kafka_NEG", "cluster_NEG", "test_NEG", "library", "transparently", "support", "run", "single", "multi-broker", "cluster", "run", "multi-broker", "cluster", "allow", "validate", "software", "reacts", "various", "error", "scenario", "one", "broker", "become", "unavailable"]]'
45299878;amirarcane;recent-images;[["notice", "new", "feature", "telegram", "instagram", "show", "late", "image", "try", "attach", "post", "picture", "develop", "library", "lot", "customization"], ["simple", "way", "get", "image", "device", "base", "date", "take", "name", "id", "customization"], ["watch", "repository", "allow", "github", "email", "whenever", "publish", "release"], ["add", "line", "build.gradle", "project"], ["add", "line", "class"], ["recentimages.getadapter", "method", "return", "adapter", "easily", "set", "gridview", "adapter", "default", "return", "device", "picture", "base", "date_taken", "descend", "order", "change", "see", "customization"], ["use", "recentimages.cleanupcache", "clean", "cache", "remove", "callback", "drawables", "store", "memory", "cache", "method", "must", "call", "ondestroy", "method", "activity", "use", "cached", "drawables", "failure", "result", "entire", "activity", "leak"], ["use", "regular", "gridview", "want", "use", "exactly", "like", "picture", "need", "horizontal", "gridview", "use", "jess-anders", "two-way-gridview", "library", "set", "code", "xml", "instead", "regular", "gridview"], ["recentimages", "class", "contain", "method", "customization"], ["getadapter", "context", "context", "default", "method", "get", "adapter"], ["getadapter", "context", "context", "string", "column", "string", "sort", "parameter", "column", "filter", "device", "image", "base", "date", "name", "id", "etc", "parameter", "sort", "sort", "base", "desecnding", "ascend", "order"], ["setdrawable", "int", "drawable", "use", "image", "drawable", "folder", "loading", "image"], ["setheight", "int", "height", "set", "image", "height", "dp"], ["setwidth", "int", "width", "set", "image", "width", "dp"], ["setpadding", "int", "padding", "set", "image", "pad", "dp"], ["setsize", "int", "size", "set", "quality", "thumbnail", "image", "value", "mean", "best", "quality", "high", "resolution", "mean", "least", "quality", "low", "resolution"]]
82068568;fast-data-transfer;fdt;[["fdt", "application", "efficient", "data", "transfer", "capable", "read", "write", "disk", "speed", "wide", "area", "network", "standard", "tcp", "write", "java", "run", "major", "platform", "easy", "use"], ["fdt", "base", "asynchronous", "flexible", "multithreaded", "system", "use", "capability", "java", "nio", "library", "main", "feature"], ["stream", "dataset", "list", "file", "continuously", "use", "managed", "pool", "buffer", "one", "tcp", "socket", "us", "independent", "thread", "read", "write", "physical", "device", "transfer", "data", "parallel", "multiple", "tcp", "stream", "necessary", "us", "appropriate-sized", "buffer", "disk", "network", "restore", "file", "buffer", "asynchronously", "resume", "file", "transfer", "session", "without", "loss", "need", "fdt", "use", "stream", "large", "set", "file", "across", "network", "large", "dataset", "compose", "thousand", "file", "send", "receive", "full", "speed", "without", "network", "transfer", "restart", "file"]]
72325207;DymanZy;EasyShow3D;[["3d", "，", "opengl", "e", "，", "obj", "、", "stl", "3ds3d", "，", "。", "，", "、", "3d", "。", "star", "，", "fork", "。"]]
32327633;milg0;onvif-java-lib;[["onvif", "open", "network", "video", "interface", "forum", "community", "standardize", "communication", "ip-based", "security", "product", "like", "camera"], ["develop", "java", "library", "onvif", "spezification", "help", "basic", "need_NEG", "learn_NEG", "soap_NEG", "e_NEG", "g", "may", "need", "learn", "basic", "onvif", "spezification", "far", "know", "first", "public", "java", "project", "onvif", "spezification"], ["project", "still", "development", "need", "feature", "know", "good", "solution", "mine", "let", "know"], ["project", "officially_NEG", "support_NEG", "onvif_NEG", "create", "academic", "project", "hochschule", "trier", "germany"]]
40363441;mapleqin;Android-RatioLayout;[["specified", "proportion", "size", "layout", "view", "support", "library", "easily", "set", "fixed", "ratio", "size", "layout", "view", "internal", "adaptive", "size", "calculation", "completely", "abandon", "code", "calculate", "size", "question", "course", "suggestion", "please", "send", "e-mail", "following", "e-mail", "thank"], ["information", "please", "see", "website"]]
69421492;huyongli;TigerVideo;[["libraryandroid", "，", "，", "mediaplayer", "exoplayer", "。"], ["：", "，", "，", "，", "，", "，", "，", "androidvideocache", "，", "，", "，", "mediaplayerexoplayer", "，", "。", "exoplayercontext", "，", "mediaplayer", "11.title", "，", "，", "，", "imageview", "，"], ["，", "view", "，", "app", "vpfullscreengestureviewlayoutres", "my_fullscreen_gesture_viewfullscreengestureview", "view", "，", "videocontrollerview", "，", "imageview", "view", "，", "view", "view", "，", "videoheaderview"], ["mosby", "mvp", "、", "rxjava", "、", "retrofit", "、", "butterknife", "、", "glide", "、", "systembartint", "、", "tigerdb", "、", "tigervideoplayer", "、", "material", "design"], ["，", "，", "，", "api", "，", "！", "，", "，", "api", "，", "。"], ["license", "apache", "license", "version", "license", "may", "use_NEG", "file_NEG", "except_NEG", "compliance_NEG", "license_NEG", "may", "obtain", "copy", "license"], ["unless", "require", "applicable", "law", "agree", "writing", "software", "distribute", "license", "distribute", "basis", "without", "warranty", "condition", "kind", "either", "express", "imply", "see", "license", "specific", "language", "governing", "permission", "limitation", "license"]]
67046140;sivenwu;Leopard;[["leopard", "，", "。", "，", "、", "。", "kit", "。", "kit", "，", "，", "！", "，", "issuse", "，", "（", "qq", "b", "）", "，", "star", "，", "！"], ["httplibrary", "，", "retrofit", "okhttp", "rxjava", "，", "builder", "。", "post", "、", "get", "（", "、", "、", "）", "、", "（", "，", "）", "、", "（", "、", "、", "）"], ["：", "android", "studio"], ["kitsample", "，", "。"], ["v1", "（", "library", "1.0-"], ["v2", "（", "library", "1.4-"], ["leopard", "principle", "leopard", "－", "english"], ["leopard", "cheetah", "cat", "small", "cheetah", "speed", "stable", "also", "author", "want", "use", "name", "kit", "hope", "kit", "developer", "encapsulate", "idea", "help", "network", "framework", "author", "also", "struggle", "road", "summarize", "progress", "finally", "question", "give", "lift", "issuse", "directly", "contact", "email", "sy.wu", ".chn@gmail.com", "like", "point", "star", "support", "big", "power", "thank"], ["provide", "http", "request", "thread", "safety", "satisfy", "daily", "need", "package", "library", "underlie", "retrofit", "okhttp", "rxjava", "support", "build", "builder", "design", "pattern", "implementation", "current", "post", "get", "support", "custom", "header", "file", "form", "key", "value", "request", "custom", "data", "source", "basic", "request", "file", "upload", "management", "support", "single", "file", "upload", "file", "upload", "restrict_NEG", "file_NEG", "type_NEG", "file_NEG", "download_NEG", "manager_NEG", "support_NEG", "single_NEG", "file_NEG", "download_NEG", "multiple_NEG", "file_NEG", "download_NEG", "restrict_NEG", "file_NEG", "type_NEG", "support_NEG", "large_NEG", "file_NEG", "download_NEG", "breakpoint_NEG", "download_NEG"]]
38092182;harshalbenake;hbworkspace2-100;[["name", "actionbarsearchview", "description", "action", "bar", "search", "view"], ["name", "adsfree", "description", "admob", "integration"], ["name", "androiddaydreamdemo", "description", "day", "dream", "demo"], ["name", "android", "query", "demo", "live", "description", "google", "play", "live", "app", "detail", "parse"], ["name", "arc", "gi", "map", "description", "arc", "gi", "map", "integration", "without", "hash", "key"], ["name", "aviarysdk", "description", "aviary", "integration", "image", "operation"], ["name", "bettergesturedetector", "description", "gesture", "accrate", "detection"], ["(8", "name", "blinktext", "description", "blink", "text"], ["name", "buzzboxsdkhelloworld", "description", "buzz", "box", "integration", "cron", "scheduler"], ["name", "circularprogressbar", "description", "circular", "progress", "bar"], ["name", "contactnumbersdemo", "description", "get", "contact", "detail", "device"], ["name", "controlviewheight", "description", "manage", "height", "specific", "view"], ["name", "controlviewheightseekbar", "description", "two", "listview", "manage", "appropriate", "hieght"], ["name", "downloadmanagerandroid", "description", "download", "specific", "file", "online"], ["name", "facebook", "integration", "description", "facebook", "integration"], ["name", "graphview", "description", "graphview", "demo"], ["name", "hb", "description", "virus", "antivirus"], ["name", "homebuttonevent", "description", "block", "home", "button", "press"], ["name", "homelauncher", "description", "home", "launcher", "demo"], ["name", "inapppurchasetut", "description", "inapppurchase", "demo"], ["name", "keyboardcustom", "description", "create", "custom", "keyboard", "demo"], ["name", "mapdemogeofencing", "description", "location", "map", "geo", "fencing"], ["name", "mapdemov", "2final", "description", "map", "demo", "google", "version"], ["name", "openglessquare", "description", "opengl", "move", "square"], ["name", "pagination", "number", "description", "pagination", "type"], ["name", "pagination", "number", "description", "pagination", "type"], ["name", "phonegapcordova", "description", "phone", "gap", "simple", "cordova", "demo"], ["name", "phonegapcordovacamera", "description", "phone", "gap", "camera"], ["name", "phonegapcordovaparsing", "description", "phone", "gap", "parsing"], ["name", "phonegapcordovasms", "description", "phone", "gap", "send", "sm"], ["name", "rotatingwheel", "description", "rotate", "wheel", "user", "interaction"], ["name", "rotatingwheelsocialsites", "description", "rotate", "wheel", "user", "interaction", "socialsites"], ["name", "runningbackgroundservices", "description", "get", "run", "service", "background", "package", "name", "class", "name"], ["name", "searchlist", "description", "search", "specific", "list"], ["name", "searchviewcontacts", "description", "search", "contact", "detail"], ["name", "slidingdrawer", "description", "slide", "drawer", "bottom", "another", "activity"], ["name", "speechtotextdemo", "description", "convert", "speech", "text"], ["name", "texttospeak", "description", "convert", "text", "speech"], ["name", "touchcordinates", "description", "get", "coordinate", "user", "touch", "intergration"], ["name", "treeviewlistdemo", "description", "tree", "view", "integration", "demo"], ["name", "uninstalldeleteapp", "description", "uninstall", "another", "app", "app", "remove", "admin", "permission"], ["name", "viewpagercustomwidthfragment", "description", "fragment", "viewpager"], ["name", "wearablenotification", "description", "wearable", "notification"], ["name", "wearablepages", "description", "wearable", "page"], ["name", "widgetdemo", "description", "widget", "demo"], ["name", "cameraintentall", "description", "camera", "demo", "picture", "well", "video", "demo"], ["name", "cameraoverlay", "description", "camera", "overlay", "image", "aim", "shoot", "game"], ["name", "drmintegration", "description", "drm", "integration", "library", "authorize", "user", "apk", "file"], ["name", "swiperefreshlayout", "description", "swiperefreshlayout", "pulltorefresh", "like", "google"], ["name", "twitterintegration", "description", "twitter", "integration"], ["name", "cameraadev", "description", "custom", "camera", "picture", "well", "video", "capture", "android", "developer"], ["name", "databasesqlitecrud", "description", "simple", "sqlite", "crud", "funtions", "contact", "database"], ["name", "databasesqlitedbutility", "description", "simple", "sqlite", "dbutility", "file", "basic", "operation"], ["name", "customdropdownmenu", "description", "custom", "dropdown", "poup", "menu"], ["name", "calendersimpleview", "description", "simple", "calender", "view", "well", "timestamp", "use", "calender", "class"], ["name", "calendarprovideradevintent", "description", "calender", "provider", "intent", "android", "developer"], ["name", "animationtextviewanimatelayoutchanges", "description", "animation", "add", "view", "inside", "another", "view", "use", "animatelayoutchanges"], ["name", "dragndroplowversion", "description", "drag", "n", "drop", "funtionality", "low", "version"], ["name", "googlewalletadev", "description", "google", "wallet", "integration", "android", "developer"], ["name", "androidshootinggame", "description", "android", "shoot", "game", "without", "opengl"], ["name", "viewpageranimation", "description", "viewpager", "page", "transformation", "page", "like", "alpha", "scaling", "rotation"], ["name", "googlecloudwirelessprintingintent", "description", "google", "cloud", "wireless", "print", "integration", "google", "developer"], ["name", "barcode_or_qrcode_scanner_openurl", "description", "barcord", "qr", "code", "scanner", "google", "play", "open", "result", "url", "browser"], ["name", "msserverlistsyncsample", "description", "list", "sync", "sample", "use", "ms", "server"], ["name", "slidingmenuapi", "description", "slide", "menu", "jeremyfeinstein", "library", "like", "facebook", "gmail", "etc"], ["name", "gcmintegration", "description", "google", "cloud", "message", "integration", "notification"], ["name", "noisealert", "description", "detect", "noise", "blow", "sound"], ["name", "gregoriancalendar", "description", "basic", "gregorian", "calendar", "information"], ["name", "getvariablename", "description", "get", "name", "variable", "value_NEG"], ["name", "googleanalyticsv", "4adev", "description", "google", "analytics", "integration", "v4"], ["name", "flipboardanimationadev", "description", "animation", "like", "flipboard"], ["name", "html", "5camera", "description", "camera", "html", "without", "phonegap"], ["name", "copypasteclipboard", "description", "copy", "paste", "clipboard", "textual", "data"], ["name", "androidphpmysql", "description", "php", "mysql", "data", "parsing", "android"], ["name", "spellchecker", "description", "check", "spelling", "give", "appropriate", "suggestion", "enter", "text"], ["name", "pdfreader", "description", "read", "pdf", "file.barcode/qr", "code", "scanner"], ["name", "barcodeqrcodeintegration", "description", "barcode", "qr", "code", "scanner", "use", "zbarscanner", "lib", "also", "zxing", "lib", "without", "intent"], ["name", "instagramintegrationapi", "description", "instagram", "integration", "use", "sample", "demo"], ["name", "logger", "description", "read", "logger", "logcat", "use", "api"], ["(8", "name", "smscontrol", "description", "control", "device", "via", "sms", "code"], ["(8", "name", "encryptdecryptstring", "description", "encrypt", "string", "decrypt", "string"], ["(8", "name", "floatingactionbutton", "description", "float", "action", "button"], ["(8", "name", "downloadandunzipfile", "description", "download", "unzip", "file"], ["(8", "name", "mopubad", "description", "mopub", "ad", "banner", "integration"], ["(8", "name", "listviewparsingdb_androidstudio", "description", "listview", "parsing", "android", "studio"], ["(8", "name", "customcamera_as", "description", "custom", "camera", "use", "surfaceview"], ["(8", "name", "resizeablebox_as", "description", "resizeable", "box", "like", "crop"], ["(8", "8)", "name", "audiorecorder_as", "description", "audio", "recorder"], ["(8", "name", "dateandtimepicker_as", "description", "date", "time", "picker"], ["name", "customactionbar_as", "description", "simple", "custom", "actionbar"], ["name", "customspinner_as", "description", "custom", "spinner", "default", "text", "item"], ["name", "sendemail_as", "description", "send", "email", "background", "authentication"], ["name", "googleanalytics_as", "description", "googleanalytics", "integration", "demo", "crash", "screen"], ["name", "broadcastreciever_as", "description", "broadcast", "reciever", "sm", "call", "boot", "receiver"], ["name", "azure", "description", "azure", "storage", "gsi", "credential", "zip", "dowload"], ["name", "inapppurchase_as", "description", "app", "purchase", "simple", "demo"], ["name", "ios_listview", "description", "simple", "listview", "io"], ["name", "ios_database", "description", "sqlite", "database", "io"], ["name", "messangerlist_as", "description", "messanger", "listview", "ui", "send", "recieve"], ["name", "findingfriend_as", "geofencing", "enter", "exit", "another", "pin"]]
146285827;helidon-io;helidon;[["project", "helidon", "set", "java", "library", "write", "microservices", "helidon", "support", "two", "program", "model"], ["either", "case", "application", "java", "se", "program"]]
135270285;vipshop;vjtools;[["java", "，", "java", "。"], ["，", "star", "。"]]
140144622;wangzheng0822;ratelimiter4j;[["ratelimiter", "，", "，", "，", "http", "。", "：", "，", "yaml", "json", "zookeeper", "spi", "，", "，", "redis", "，", "，", "，", "restful", "url", "template", "variable", "，", "spring"], ["，", "classpath", "：", "ratelimiter-rule.yaml"], ["redis", "，", "，", "redis", "，", "："], ["，", "classpath", "：", "ratelimiter-rule.yaml", "，"], ["，", "infoq", "："], ["example", "，", "user", "guide"]]
